,Time,weekday,price,percent_change_24,percent_change_48,percent_change_72,percent_change_96
193,2020-10-10 10:30:00,5,550.5399780273438,0.0,2.3213626270461862,3.136923787647672,2.69372210588259
194,2020-10-10 11:30:00,5,550.5399780273438,0.0,2.6695980630699667,3.945223345288551,2.8083223956593573
195,2020-10-10 12:30:00,5,550.5399780273438,0.0,3.3857694976533903,3.2150275935369343,1.8618084805988255
196,2020-10-10 13:30:00,5,550.5399780273438,0.0,3.597375933850455,3.3657917746991783,1.965344526475299
197,2020-10-10 14:30:00,5,550.5399780273438,0.0,4.223126553553436,2.9135103176291643,2.3694998485041197
198,2020-10-10 15:30:00,5,550.5399780273438,0.0,3.5728638664521473,3.9034497270357793,2.789996548798479
199,2020-10-10 16:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
200,2020-10-10 17:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
201,2020-10-10 18:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
202,2020-10-10 19:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
203,2020-10-10 20:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
204,2020-10-10 21:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
205,2020-10-10 22:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
206,2020-10-10 23:30:00,5,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
207,2020-10-11 00:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
208,2020-10-11 01:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
209,2020-10-11 02:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
210,2020-10-11 03:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
211,2020-10-11 04:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
212,2020-10-11 05:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
213,2020-10-11 06:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
214,2020-10-11 07:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
215,2020-10-11 08:30:00,6,550.5399780273438,0.0,3.302211174731129,3.51836304178903,2.377670537636889
216,2020-10-11 09:30:00,6,550.5399780273438,1.6420313552689914,3.509283266484098,3.828971179418472,0.6284778782194911
217,2020-10-11 10:30:00,6,550.5399780273438,2.3213626270461862,3.136923787647672,2.69372210588259,0.8337317976281122
218,2020-10-11 11:30:00,6,550.5399780273438,2.6695980630699667,3.945223345288551,2.8083223956593573,1.1098279199653893
219,2020-10-11 12:30:00,6,550.5399780273438,3.3857694976533903,3.2150275935369343,1.8618084805988255,0.7810602317260606
220,2020-10-11 13:30:00,6,550.5399780273438,3.597375933850455,3.3657917746991783,1.965344526475299,0.4686339217522928
221,2020-10-11 14:30:00,6,550.5399780273438,4.223126553553436,2.9135103176291643,2.3694998485041197,1.1170895229259958
222,2020-10-11 15:30:00,6,550.5399780273438,3.5728638664521473,3.9034497270357793,2.789996548798479,1.714680644125255
223,2020-10-11 16:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
224,2020-10-11 17:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
225,2020-10-11 18:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
226,2020-10-11 19:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
227,2020-10-11 20:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
228,2020-10-11 21:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
229,2020-10-11 22:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
230,2020-10-11 23:30:00,6,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
231,2020-10-12 00:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
232,2020-10-12 01:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
233,2020-10-12 02:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
234,2020-10-12 03:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
235,2020-10-12 04:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
236,2020-10-12 05:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
237,2020-10-12 06:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
238,2020-10-12 07:30:00,0,550.5399780273438,3.302211174731129,3.51836304178903,2.377670537636889,1.5003469494116795
