,Time,weekday,msft,amd,ndaq,intel,qualcomm,apple
2622,2021-01-19 15:30:00,1,216.75999450683594,216.75999450683594,216.75999450683594,216.75999450683594,216.75999450683594,216.75999450683594
2623,2021-01-19 16:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2624,2021-01-19 17:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2625,2021-01-19 18:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2626,2021-01-19 19:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2627,2021-01-19 20:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2628,2021-01-19 21:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2629,2021-01-19 22:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2630,2021-01-19 23:30:00,1,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2631,2021-01-20 00:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2632,2021-01-20 01:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2633,2021-01-20 02:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2634,2021-01-20 03:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2635,2021-01-20 04:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2636,2021-01-20 05:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2637,2021-01-20 06:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2638,2021-01-20 07:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2639,2021-01-20 08:30:00,2,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625,216.44000244140625
2640,2021-01-20 09:30:00,2,217.6999969482422,217.6999969482422,217.6999969482422,217.6999969482422,217.6999969482422,217.6999969482422
2641,2021-01-20 10:30:00,2,222.55999755859375,222.55999755859375,222.55999755859375,222.55999755859375,222.55999755859375,222.55999755859375
2642,2021-01-20 11:30:00,2,224.52999877929688,224.52999877929688,224.52999877929688,224.52999877929688,224.52999877929688,224.52999877929688
2643,2021-01-20 12:30:00,2,224.3000030517578,224.3000030517578,224.3000030517578,224.3000030517578,224.3000030517578,224.3000030517578
2644,2021-01-20 13:30:00,2,224.93499755859375,224.93499755859375,224.93499755859375,224.93499755859375,224.93499755859375,224.93499755859375
2645,2021-01-20 14:30:00,2,224.27000427246094,224.27000427246094,224.27000427246094,224.27000427246094,224.27000427246094,224.27000427246094
2646,2021-01-20 15:30:00,2,225.46499633789062,225.46499633789062,225.46499633789062,225.46499633789062,225.46499633789062,225.46499633789062
2647,2021-01-20 16:30:00,2,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125
2648,2021-01-20 17:30:00,2,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125
2649,2021-01-20 18:30:00,2,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125,224.17999267578125
